"Node","rank","academic.birth","all.publications","var.diff.cumulative.coauthors.2.years","var.diff.cumulative.coauthors.4.years","mean.diff.articles","mean.diff.cumulative.coauthors","var.diff.cumulative.coauthors.5.years","var.diff.articles.5.years","var.diff.2.cumulative.coauthors.5.years.up","entropy.opposite","mean.author.minus.venue.context.zscore","var.diff.2.cumulative.coauthors.4.years.up","var.diff.2.articles.5.years.up","var.diff.2.articles.2.years.up","var.diff.2.articles.4.years.up","var.diff.2.articles.3.years.up","var.diff.2.cumulative.coauthors.3.years.up"
38216,3413,2010,64,55.7,60.5,5.81818181818182,3.90909090909091,50,162,24.5,0.214272590983057,0,0,2,35,72,0.5,0
84505,3414,2010,53,40.3,12.5,4.81818181818182,7.81818181818182,32,60.5,512,0.132632884719057,0,0,12.5,10.9166666666667,72,2,60.5
1901725,3415,2010,58,19.8,0.5,5.27272727272727,2.45454545454545,50,32,0,0.523933321104517,0,98,84.5,6.91666666666667,40.5,0.5,50
41541,3416,2010,56,342.7,1300.5,5.09090909090909,1.81818181818182,1568,648,0,0.246277944665833,0,0,0,128,0,0,0
173750,3417,2012,64,42.9166666666667,144.5,7.11111111111111,6,0,0,0,0.47190478414037,0.0786593359057599,0,0,16,50,0.5,50.3333333333333
33469,3418,2010,65,252.2,128,5.90909090909091,4.54545454545455,312.5,84.5,0,0.183608597436833,0,0,50,21,4.5,18,0
30231,3419,2010,52,41.5,40.5,4.72727272727273,2.63636363636364,338,4.5,0,0.548697971988483,0,0,220.5,17.3333333333333,220.5,18,0
57706,3420,2011,67,54.2,60.5,6.7,5.6,4.5,4.5,312.5,0.215627312023651,0,0,0,4.33333333333333,128,76.3333333333333,12.5
194710,3421,2010,70,41.8,84.5,6.36363636363636,5.81818181818182,98,112.5,0,0.336492766929278,2.52596693904985,0,0,66.3333333333333,0,0,0
320842,3422,2010,53,133.8,24.5,4.81818181818182,6.81818181818182,264.5,338,0,0.416615792026239,0,0,0,32,0,98,0
487375,3423,2010,67,39.3,50,6.09090909090909,2.81818181818182,0,12.5,180.5,0.504482111658917,0,0,0,20.6666666666667,0,220.5,50
97783,3424,2011,62,9.8,40.5,6.2,3.4,8,32,0,0.428142752083748,0,0,180.5,10.7,32,37,72
84007,3425,2012,69,143.583333333333,220.5,7.66666666666667,4.44444444444444,0,0,0,0.410938754321272,0,0,0,8,12.5,63,612.5
319399,3426,2010,54,66.8,50,4.90909090909091,5.72727272727273,2,98,0,0.416662836033857,0,0,2,20.3333333333333,2,12,264.5
54918,3427,2012,51,74.9166666666667,60.5,5.66666666666667,9.55555555555556,0,0,0,0.175114623056211,0,364.5,0,16.3333333333333,72,40.5,112.5
81959,3428,2010,53,106.7,364.5,4.81818181818182,4.72727272727273,312.5,2,0,0.333133789687756,0,0,200,10.25,60.5,24.3333333333333,0
86410,3429,2010,51,115.2,0,4.63636363636364,2.81818181818182,0,288,450,0.141028191373469,0,0,144.5,142.333333333333,4.5,3,21.3333333333333
927978,3430,2011,52,3.5,0.5,5.2,6,12.5,32,0,0.278678932574206,0,338,98,10.3333333333333,84.5,20.3333333333333,12.5
118452,3431,2012,54,98.25,144.5,6,7.66666666666667,0,0,0,0.290669966551313,0,12.5,0,14.25,128,9,112.5
108867,3432,2010,65,305.3,512,5.90909090909091,3.81818181818182,578,128,0,0.197428639658339,0,0,18,0.916666666666667,2,32,0
59550,3433,2010,66,66.2,12.5,6,6.54545454545455,72,4.5,288,0.317520083044653,0,0,0,10.3333333333333,0,162,40.5
89455,3434,2010,96,22.3,32,8.72727272727273,7.72727272727273,12.5,162,0,0.261765800028996,0,0,98,4,18,0.5,98
1175,3435,2010,54,749.3,2450,4.90909090909091,7.18181818181818,2244.5,50,0,0.144067236621291,0,0,0,80.3333333333333,0,0,0
32179,3436,2010,52,70.8,72,4.72727272727273,4.36363636363636,84.5,50,0,0.350002034565336,0,0,40.5,11.6666666666667,18,9.33333333333333,512
89817,3437,2013,58,87.5833333333333,480.5,7.25,8.125,0,0,0,0.223423195162534,0,50,0,6.33333333333333,8,98,2
392895,3438,2014,58,485.333333333333,0,8.28571428571429,12.8571428571429,0,0,0,0.283295207997005,0,0,0,37,0,50,512
202590,3439,2010,65,63.2,24.5,5.90909090909091,6.54545454545455,24.5,2,0,0.391378690561432,0,338,0,4,0,84.5,112.5
1102349,3440,2012,56,24.25,60.5,6.22222222222222,4.55555555555556,0,0,0,0.284481989317814,0.298849725492817,8,0,25,2,50,60.5
567583,3441,2015,85,182.333333333333,0,14.1666666666667,9.66666666666667,0,0,0,0.279727428386172,0,0,0,43,0,264.5,98
7852,3442,2010,69,68.7,2,6.27272727272727,5.27272727272727,200,84.5,0,0.197143327833624,0,0,0,52,0,200,312.5
488000,3443,2010,58,84,84.5,5.27272727272727,4.45454545454545,4.5,0.5,0,0.237433324842184,0,0,364.5,10.3333333333333,18,58.3333333333333,420.5
6115,3444,2010,56,69.3,0.5,5.09090909090909,7.81818181818182,72,18,0,0.379266804710603,0,0,98,2.33333333333333,50,2,512
305261,3445,2010,61,63.7,40.5,5.54545454545455,4.36363636363636,2,312.5,0,0.284966043301801,0,0,84.5,9.33333333333333,18,58.3333333333333,50
131696,3446,2010,75,9.2,12.5,6.81818181818182,6.09090909090909,8,60.5,0,0.383189091300506,0,0,180.5,24.5,40.5,32,0
80987,3447,2010,52,56.8,128,4.72727272727273,3.90909090909091,72,0,0,0.586308486681151,0,0,288,18,0,60.5,144.5
304069,3448,2012,70,40.9166666666667,24.5,7.77777777777778,11.1111111111111,0,0,0,0.299690037462158,0,722,0,6.33333333333333,18,5.33333333333333,220.5
6750,3449,2010,54,91.2,40.5,4.90909090909091,6,8,84.5,364.5,0.466032253669833,0,0,12.5,4.7,0.5,4.33333333333333,0
1874527,3450,2010,53,14,24.5,4.81818181818182,2,60.5,50,8,0.306323817766321,0,0.5,40.5,14.25,24.5,0.5,8
4388,3451,2010,62,135,450,6.88888888888889,5.33333333333333,0,0,0,0.584907845583271,0,0,0,18,144.5,50,0
108948,3452,2010,88,59.2,40.5,8,6.36363636363636,12.5,0.5,0,0.321605132730212,0,0,0,32.3333333333333,0,112.5,338
148897,3453,2010,70,30.5,2,6.36363636363636,6.81818181818182,60.5,40.5,0,0.230202073035424,0,338,0,37.3333333333333,0,60.5,32
130928,3454,2010,60,16.7,2,5.45454545454545,4.54545454545455,50,144.5,24.5,0.572259171466756,0,0,0.5,2.5,0.5,12.3333333333333,50
45231,3455,2010,51,93.5,338,4.63636363636364,2.81818181818182,242,0,0,0.546888635341342,0,0,242,6.33333333333333,84.5,32.3333333333333,0
1889858,3456,2010,57,13.2,72,5.18181818181818,5.36363636363636,0,12.5,544.5,0.288539700923836,0,0,0,54.3333333333333,0,162,200
253420,3457,2010,82,7.7,32,7.45454545454545,3.63636363636364,72,84.5,0,0.274384490667835,0,0.5,72,12,8,9,2
148518,3458,2012,69,31.3333333333333,18,7.66666666666667,7.22222222222222,0,0,0,0.249275740513376,0,144.5,0,36.3333333333333,128,4.5,104.333333333333
51601,3459,2010,74,154.7,480.5,6.72727272727273,4.45454545454545,420.5,72,0,0.36360136326577,0,0,0,112.333333333333,0,0,0
228135,3460,2012,61,130.25,24.5,6.77777777777778,12.8888888888889,0,0,0,0.290793607216517,0,968,0,6.33333333333333,50,12.5,0.5
85083,3461,2010,84,36.8,242,7.63636363636364,3.18181818181818,220.5,2,0,0.445391214458054,0,0,0,45.5833333333333,0,220.5,0
1922951,3462,2010,58,67.7,12.5,5.27272727272727,4.27272727272727,128,112.5,2,0.319035873448334,0,0,2,4.25,18,27,4.5
13142,3463,2010,52,71,40.5,4.72727272727273,5,32,84.5,264.5,0.283510855075124,0,0,8,24.25,0,0.5,200
302814,3464,2012,61,34.9166666666667,84.5,6.77777777777778,6.33333333333333,0,0,0,0.356374310740837,0,2,0,34.3333333333333,2,26.3333333333333,192
410424,3465,2012,61,94.9166666666667,180.5,6.77777777777778,8,0,0,0,0.350701489671165,0,4.5,0,19,220.5,4.5,0
88589,3466,2010,53,140.5,648,4.81818181818182,3.27272727272727,242,60.5,0,0.214420021822357,0,0,0,12,0,200,612.5
155162,3467,2012,71,37.5833333333333,40.5,7.88888888888889,11.5555555555556,0,0,0,0.194353831078116,0,612.5,0,39.5833333333333,8,12.3333333333333,12.5
384693,3468,2010,54,42.3,162,4.90909090909091,4.72727272727273,98,2,0,0.344097060064771,0,0,242,30.3333333333333,0,32,180.5
458153,3469,2010,52,318.5,98,4.72727272727273,6.90909090909091,50,24.5,0,0.248326458855248,0,0,98,6,18,0,288
8440,3470,2010,66,496.2,1152,6,2.54545454545455,0,0.5,0,0.280417617367904,0,0,392,0,0,12.5,1458
20046,3471,2012,52,24.6666666666667,32,5.77777777777778,8.22222222222222,0,0,0,0.462226163501734,0,392,0,9,180.5,0,162
1060404,3472,2010,69,74.5,8,6.27272727272727,4.27272727272727,144.5,12.5,0,0.241838709626039,0,0,312.5,14.3333333333333,0.5,18,312.5
601056,3473,2010,51,50.5,84.5,5.1,2.8,0.5,12.5,0,0.326389364354963,0,0,162,39,84.5,18,50
95921,3474,2011,54,3.3,2,5.4,2,8,242,12.5,0.37930432152556,0,12.5,18,2.7,2,4,12.5
1461610,3475,2010,56,13.2,40.5,5.09090909090909,1.45454545454545,50,32,0,0.626907464351001,0,0,72,8.66666666666667,144.5,24.5,60.5
214324,3476,2012,59,4.91666666666667,24.5,6.55555555555556,2.88888888888889,0,0,0,0.297046123945797,0,0.5,0,100.916666666667,162,234.333333333333,9.33333333333333
51662,3477,2010,70,76.7,338,6.36363636363636,3.18181818181818,338,18,0,0.417509841975473,0,0,0,32.3333333333333,0,144.5,0
37604,3478,2010,60,101,612.5,5.45454545454545,5.54545454545455,544.5,0.5,0,0.372601879987664,0,0,0,34.9166666666667,0,112.5,0
41152,3479,2010,53,2.7,18,4.81818181818182,2,4.5,0,12.5,0.195941714740027,0,2,312.5,22.3333333333333,180.5,72,0
101351,3480,2013,59,124.916666666667,684.5,7.375,7.125,0,0,0,0.229798723126943,0,312.5,0,1.58333333333333,32,2,72
488666,3481,2010,56,119.3,128,5.09090909090909,5.63636363636364,242,2,0,0.570485911463656,0,0,0,40.5,180.5,0,0
93836,3482,2010,52,238,0,4.72727272727273,8.09090909090909,0,364.5,0,0.15618736991156,0,0,162,5.33333333333333,8,40.5,420.5
74951,3483,2010,68,6,0.5,6.18181818181818,5.09090909090909,50,12.5,0,0.251754162434395,0,288,180.5,11,60.5,0.5,32
77329,3484,2010,68,138.2,180.5,6.18181818181818,7.27272727272727,264.5,84.5,0,0.249291168758506,0,0,0,24.6666666666667,0,112.5,0
164418,3485,2012,51,25.6666666666667,50,5.66666666666667,6.33333333333333,0,0,0,0.571801814062653,1.82673694201146,32,0,3,2,8.33333333333333,12.5
1106449,3486,2014,65,100.333333333333,0,9.28571428571429,13.8571428571429,0,0,0,0.562375077347381,2.2323773091413,0,0,4.33333333333333,0,2,60.5
37844,3487,2013,56,1560.25,0,7,9.875,0,0,0,0.193860204000705,0,0,0,357.333333333333,1404.5,24.5,0
173392,3488,2014,64,136.333333333333,0,9.14285714285714,11.7142857142857,0,0,0,0.361887349153281,1.14883852460431,0,0,7,0,12.5,312.5
170141,3489,2010,51,7.2,0.5,4.63636363636364,3.45454545454545,60.5,72,4.5,0.452312980427056,0,72,18,7,12.5,12.3333333333333,0
441315,3490,2011,51,3.2,8,5.1,4.8,2,4.5,0,0.466288330220363,0,0,220.5,39.5833333333333,0,112.5,180.5
35119,3491,2012,52,121.583333333333,40.5,5.77777777777778,11.1111111111111,0,0,0,0.31425120473859,0,968,0,1,12.5,2,338
955087,3492,2010,51,41.7,0,4.63636363636364,4.63636363636364,0,242,0,0.484415161127687,0.000176272791712062,0,72,21.3333333333333,0,32,50
19596,3493,2010,53,130.3,364.5,4.81818181818182,6.45454545454545,200,50,0,0.363587439707612,0,0,0,24.5,0,0,612.5
16115,3494,2010,53,50,0.5,4.81818181818182,6.27272727272727,24.5,0.5,0,0.288641264989268,0,684.5,288,4.33333333333333,72,42.3333333333333,0
43342,3495,2010,55,32.3,24.5,5,4.45454545454545,32,180.5,144.5,0.220894342689957,0,0,12.5,42.9166666666667,0,8,128
46306,3496,2010,72,7.3,2,6.54545454545455,9.45454545454546,60.5,18,0,0.257100638675748,0,0,242,6.25,0,76,364.5
152041,3497,2010,93,169.583333333333,40.5,10.3333333333333,8.44444444444444,0,0,0,0.294526801848463,0,0,0,105.333333333333,8,60.5,0
14810,3498,2010,58,82,84.5,5.27272727272727,3.45454545454545,200,0.5,0,0.440489558941106,0,0,0,40.5,200,50,0
44836,3499,2010,55,49.3,8,5,4.63636363636364,12.5,18,338,0.387321641836922,0,0,98,9.7,50,18,0
151881,3500,2010,55,41.7,18,5,5,242,2,0,0.78061218536651,0,0,220.5,2.33333333333333,162,30.3333333333333,0
522838,3501,2015,58,208,0,9.66666666666667,9.33333333333333,0,0,0,0.225001991453947,0,0,0,49.3333333333333,0,200,288
252340,3502,2012,65,7.58333333333333,40.5,7.22222222222222,5.88888888888889,0,0,0,0.305236710149941,0,72,0,28.25,60.5,43,76.3333333333333
15174,3503,2010,69,78.3,18,6.27272727272727,5.45454545454545,18,0.5,364.5,0.209151716534691,0,0,450,9.33333333333333,0,0.5,180.5
14358,3504,2010,57,6.3,24.5,5.18181818181818,7.72727272727273,18,162,312.5,0.388037477083713,0,0,8,5.66666666666667,18,2.33333333333333,0
43331,3505,2010,62,283.3,1104.5,5.63636363636364,2.36363636363636,968,40.5,0,0.381363373863169,0,0,0,65.3333333333333,0,0,0
1286,3506,2010,58,318.7,1352,5.27272727272727,5.09090909090909,1624.5,50,0,0.389626772611722,0,0,0,24.3333333333333,0,0,0
261854,3507,2014,54,281.333333333333,0,7.71428571428571,8.85714285714286,0,0,0,0.3892385864244,0,0,0,64.3333333333333,0,50,144.5
15315,3508,2010,57,34.7,84.5,5.18181818181818,4.27272727272727,242,40.5,0,0.521483567000829,0.0551755391725044,0,0,8,0,180.5,0
89323,3509,2010,66,59.3,72,6,4.81818181818182,50,0.5,0,0.402846077589648,0,0,0,4.33333333333333,162,36,392
89770,3510,2010,84,19,4.5,7.63636363636364,8,180.5,4.5,0,0.239653265037498,0,0,544.5,14.6666666666667,98,8,0
334525,3511,2010,68,74.3,8,6.18181818181818,3.18181818181818,72,0,0.5,0.480489229225117,0,0,450,0,0,49,12.5
498746,3512,2010,77,38.5,128,7,4.54545454545455,162,1058,0,0.433215350172792,0,0,0,200,0,0,0
39749,3513,2010,51,38.3,8,4.63636363636364,6.09090909090909,60.5,50,112.5,0.214450233926402,0,0,32,2.33333333333333,32,30.3333333333333,112.5
82231,3514,2010,59,117.2,200,5.36363636363636,4.27272727272727,32,18,0,0.273121748351127,0,0,144.5,12.25,0,66.3333333333333,128
3136,3515,2010,57,65.3,84.5,5.18181818181818,3.36363636363636,18,8,0,0.423556711914746,0,0,162,7,84.5,31,18
897104,3516,2010,69,75.7,98,6.27272727272727,2.54545454545455,18,72,0,0.325037743364194,0,0,84.5,5.66666666666667,0.5,37.3333333333333,84.5
96367,3517,2013,53,180.25,420.5,6.625,9.5,0,0,0,0.380765769138216,0,0,0,30.3333333333333,312.5,0,0
440996,3518,2010,61,244.5,1104.5,5.54545454545455,5,288,128,0,0.300412100094508,0,0,0,0.5,0,0,882
95142,3519,2010,53,92.3,18,5.3,4.9,288,60.5,0,0.235278914170419,0,0,50,9.66666666666667,50,0,480.5
487920,3520,2015,52,34.3333333333333,0,8.66666666666667,6.5,0,0,0,0.681796155067895,1.759425057618,0,0,112.5,0,12.5,0.5
6284,3521,2010,71,70.3,84.5,6.45454545454545,4.54545454545455,112.5,50,0,0.292762639116851,0,0,0,128,0,392,0
34584,3522,2014,84,1791,0,12,25.8571428571429,0,0,0,0.282264645971364,0,0,0,8,0,512,4.5
434843,3523,2010,58,22.7,12.5,5.27272727272727,5.27272727272727,18,312.5,84.5,0.190218505073048,0,0,72,15.5833333333333,12.5,8,8
63846,3524,2010,68,222.3,648,6.18181818181818,7.72727272727273,840.5,98,0,0.190432184095656,0,0,0,44.3333333333333,0,0,0
175498,3525,2011,60,18.7,84.5,6,5.3,24.5,128,0,0.416808611105026,0,0,18,2.25,8,12.3333333333333,144.5
7528,3526,2010,52,217.7,0,4.72727272727273,3.18181818181818,50,364.5,0,0.212748758215571,0,0,144.5,12.3333333333333,72,16.3333333333333,133.333333333333
97943,3527,2012,58,38,98,6.44444444444444,5.22222222222222,0,0,0,0.355428916654177,0,0.5,0,42.3333333333333,84.5,4,92.3333333333333
1901165,3528,2010,63,18.5,220.5,5.72727272727273,2.18181818181818,128,220.5,0,0.524215809508296,0,0,32,1.66666666666667,0.5,1,65.3333333333333
1868127,3529,2010,51,15.3,50,4.63636363636364,3.27272727272727,8,4.5,0,0.38710638996181,0,0,162,14.9166666666667,128,84.5,60.5
207471,3530,2010,55,66.7,450,5,3.72727272727273,128,112.5,0,0.324167676216135,0,0,0,98,0,200,0
19509,3531,2010,65,55.8,112.5,5.90909090909091,8.27272727272727,242,4.5,0,0.299866920810454,0,0,0,49.3333333333333,0,242,0
88244,3532,2010,57,4.3,4.5,5.18181818181818,6.09090909090909,24.5,162,0,0.140248825436613,0,288,0.5,26.25,32,2,40.5
213898,3533,2011,53,42,72,6.625,5.625,0,0,0,0.525989779635632,0,18,0,22.3333333333333,50,12.5,4.5
107338,3534,2010,55,272,0,5,3.18181818181818,364.5,112.5,0,0.200667944009994,0,0,2,14.9166666666667,18,49.3333333333333,85.3333333333333
301221,3535,2013,51,57.6666666666667,32,6.375,7.875,0,0,0,0.413140289382502,0,220.5,0,8.25,18,40.5,4.5
1871952,3536,2016,58,144.5,0,11.6,15,0,0,0,0.464364517015525,2.0407474692859,0,0,24.5,0,0,0
574599,3537,2012,61,145.583333333333,364.5,6.77777777777778,6.77777777777778,0,0,0,0.218390017846572,0,98,0,1.66666666666667,12.5,12.3333333333333,264.5
191554,3538,2013,58,36.25,12.5,7.25,6,0,0,0,0.26405961909918,0,162,0,46.3333333333333,200,0,144.5
1919417,3539,2010,54,23.3,60.5,4.90909090909091,3.63636363636364,128,18,4.5,0.51970192555067,0,2,0,27.3333333333333,0,0,12.5
121,3540,2010,54,13.3,72,4.90909090909091,3.27272727272727,144.5,8,0,0.755044287626114,0,0,180.5,8.33333333333333,112.5,41.3333333333333,0
15455,3541,2010,61,46.7,242,5.54545454545455,4.09090909090909,364.5,8,0,0.277806646919477,0,0,220.5,8.7,60.5,34.3333333333333,0
19739,3542,2010,62,83.7,162,5.63636363636364,5.72727272727273,98,2,0,0.437914195057543,0,0,0,50,220.5,0,0
97845,3543,2010,70,77.2,24.5,6.36363636363636,4.72727272727273,32,0.5,0,0.266590352507995,0,0,0,8,392,128,144.5
232980,3544,2013,68,94.25,420.5,8.5,10.25,0,0,0,0.263670627955945,0,0,0,19,50,24.5,8
109371,3545,2014,88,2.33333333333333,0,12.5714285714286,5.85714285714286,0,0,0,0.440835387031613,3.05832457117241,0,0,128,0,24.5,2
384560,3546,2012,62,5.66666666666667,18,6.88888888888889,3.11111111111111,0,0,0,0.443923120192174,1.19626724081269,0,0,6.33333333333333,180.5,72,98
60195,3547,2015,56,264.333333333333,0,9.33333333333333,11,0,0,0,0.27640446490832,2.77017928250887,0,0,242,0,0,0
53436,3548,2014,56,420.333333333333,0,8,11.8571428571429,0,0,0,0.253669493085466,0,0,0,50,0,40.5,392
44336,3549,2010,72,63.8,12.5,6.54545454545455,8.09090909090909,180.5,60.5,0,0.352833378270018,0,0,0,30.3333333333333,0,144.5,0
78448,3550,2014,70,284.333333333333,0,10,11.7142857142857,0,0,0,0.277712967291572,0.250321779579426,0,0,49.3333333333333,0,0.5,2
425547,3551,2010,63,46.7,12.5,5.72727272727273,4.54545454545455,0.5,4.5,0,0.478473374231934,0,0,264.5,2.91666666666667,60.5,2,288
904977,3552,2015,57,147,0,9.5,15.1666666666667,0,0,0,0.370826579111209,2.57354531649973,0,0,0,0,0,288
679497,3553,2010,62,47.2,60.5,5.63636363636364,4.45454545454545,0,4.5,264.5,0.291314741522474,0,0,242,37,0,60.5,0
22305,3554,2010,77,27.5,112.5,7,1.36363636363636,112.5,2,0,0.80825687801049,0,0,0,52.3333333333333,0,242,0
1676,3555,2010,69,25.2,112.5,6.27272727272727,7.45454545454545,4.5,4.5,612.5,0.216277746792713,0,24.5,0,16.9166666666667,0,24.5,0
16616,3556,2010,53,114.5,312.5,4.81818181818182,4,18,12.5,0,0.227267170197395,0,0,112.5,22.3333333333333,0,50,264.5
328043,3557,2010,54,6.5,8,4.90909090909091,4.45454545454545,50,40.5,50,0.165347628319269,0,72,50,4.25,0.5,21,32.3333333333333
47684,3558,2010,68,62.2,0.5,6.18181818181818,5,40.5,32,0,0.197188431356874,0,512,0,98,0,144.5,0
653282,3559,2010,62,24.7,50,5.63636363636364,3.45454545454545,128,0.5,0,0.440950668893441,0,0,0,46.3333333333333,0,162,242
7378,3560,2010,60,235.7,420.5,5.45454545454545,6.18181818181818,338,4.5,0,0.252354501189839,0,0,0,13,200,8,0
44533,3561,2012,53,24.6666666666667,18,5.88888888888889,5.22222222222222,0,0,0,0.471427874538073,2.11554422529496,84.5,0,6.91666666666667,12.5,2.33333333333333,4.5
356648,3562,2010,51,64.3,392,4.63636363636364,6.27272727272727,544.5,32,0,0.270937605816318,0,0,0,72,0,0,544.5
1023635,3563,2010,52,63.3,220.5,4.72727272727273,3.45454545454545,512,0.5,0,0.68217218141203,0,0,0,10.3333333333333,180.5,50,0
148481,3564,2010,120,16.3,4.5,10.9090909090909,5.18181818181818,0,12.5,220.5,0.260180720077593,0,0,0,48.6666666666667,0,98,12.5
521113,3565,2010,83,93.5,8,7.54545454545455,5.09090909090909,144.5,32,0,0.271938436874702,0,0,0,24.3333333333333,480.5,24.5,0
181640,3566,2010,51,46,220.5,4.63636363636364,3.27272727272727,144.5,12.5,0,0.344141541893353,0,0,0,39,0,180.5,288
43715,3567,2010,58,250.3,968,5.27272727272727,6.36363636363636,1058,60.5,0,0.293315849129331,0,0,0,37.3333333333333,0,0,0
116544,3568,2010,54,49.3,84.5,4.90909090909091,7.81818181818182,50,24.5,0,0.445208396716666,0,0,60.5,11.5833333333333,0,0.5,242
137085,3569,2010,53,211.2,544.5,4.81818181818182,3.54545454545455,684.5,18,0,0.301403323545035,0,0,0,34.3333333333333,0,128,0
314384,3570,2011,53,4.8,18,5.3,1.1,2,60.5,0,0.636966608963033,0,8,50,12.25,32,0.5,2
37561,3571,2010,51,223.5,578,4.63636363636364,4.63636363636364,312.5,60.5,0,0.167751065028679,0,0,0,65.3333333333333,0,0,578
97365,3572,2010,62,32.3,220.5,5.63636363636364,3.18181818181818,200,72,0,0.248533328101681,0,0,40.5,13.6666666666667,162,32,0
182671,3573,2010,54,102.2,264.5,4.90909090909091,4.18181818181818,420.5,12.5,0,0.348889866630467,0,0,180.5,15.5833333333333,0,50,0
148167,3574,2010,53,55.7,242,4.81818181818182,6.27272727272727,162,8,0,0.185581186165518,0,0,144.5,10,0,50,392
954858,3575,2012,59,12.25,0,6.55555555555556,9.88888888888889,0,0,0,0.31191259768442,0,0,0,226.333333333333,264.5,1512.5,0
102868,3576,2010,51,16.8,0,4.63636363636364,2.27272727272727,12.5,312.5,40.5,0.293184039848591,0,0,144.5,21,50,1.33333333333333,33.3333333333333
1493992,3577,2011,75,32.7,84.5,7.5,0.1,72,0.5,0,0.955805770081112,0,0,0,9.33333333333333,72,18,72
257081,3578,2012,99,8.91666666666667,0.5,11,2.22222222222222,0,0,0,0.417627499650263,0,0,0,25,760.5,142.333333333333,60.5
175154,3579,2012,62,149.666666666667,50,6.88888888888889,7.11111111111111,0,0,0,0.217515071446173,0,162,0,1.66666666666667,60.5,21.3333333333333,128
144302,3580,2012,74,161.583333333333,40.5,8.22222222222222,8.66666666666667,0,0,0,0.200216154346492,0,648,0,3.33333333333333,4.5,4.33333333333333,112.5
424432,3581,2010,52,88.3,220.5,4.72727272727273,3.72727272727273,180.5,40.5,0,0.215146822216125,0,0,24.5,13,0,60.5,450
86928,3582,2011,61,69,12.5,6.1,5.3,24.5,40.5,0,0.371598020437432,0,0,0,50,0,180.5,12.5
70856,3583,2010,52,19.2,0.5,4.72727272727273,6.90909090909091,128,180.5,180.5,0.162062734133771,0,0,8,4.33333333333333,50,4.33333333333333,60.5
186811,3584,2010,58,63.3,242,5.27272727272727,6.63636363636364,50,0,0,0.245903468515645,0,0,392,9,0,72,180.5
28805,3585,2010,68,63.8,84.5,6.18181818181818,7.63636363636364,4.5,4.5,0,0.240727983481106,0,0,312.5,9,0,84.5,32
253437,3586,2010,79,16.8,2,7.18181818181818,4.18181818181818,4.5,60.5,180.5,0.370158675278796,0,0,112.5,1.58333333333333,60.5,1,0
244668,3587,2010,60,64.8,0,5.45454545454545,3.45454545454545,0,450,0,0.375185221039882,0,0,312.5,3.66666666666667,50,46.3333333333333,32
80382,3588,2010,59,107.5,200,5.36363636363636,3.36363636363636,338,8,0,0.422017220852621,0,0,242,16.25,0,18,0
124977,3589,2010,76,101.3,50,6.90909090909091,5.09090909090909,480.5,112.5,0,0.326526866992012,0,0,0,18,0,98,0
48099,3590,2012,65,75.6666666666667,242,7.22222222222222,3.33333333333333,0,0,0,0.290146012424233,0.00164160776648092,0,0,12.5,0,98,392
60025,3591,2010,53,18.5,2,4.81818181818182,3.18181818181818,4.5,200,84.5,0.316408132167487,0,0,32,17.3333333333333,4.5,32.3333333333333,4.5
118756,3592,2010,77,33.3,72,7,3.90909090909091,8,392,0,0.227611618537355,0,0,32,13.6666666666667,50,0.333333333333333,50
169455,3593,2010,60,39.7,4.5,5.45454545454545,5.90909090909091,0.5,32,0,0.304525844404434,0,450,112.5,3.58333333333333,12.5,32,0
85289,3594,2010,56,719,1352,5.09090909090909,3.54545454545455,1404.5,200,0,0.287962240950837,0,0,0,25.3333333333333,0,0,0
409743,3595,2015,73,1,0,12.1666666666667,10.1666666666667,0,0,0,0.275449397721683,0.00423065411025325,0,0,10.3333333333333,0,144.5,450
98033,3596,2010,51,77.7,12.5,4.63636363636364,4.27272727272727,60.5,72,0,0.339591765636609,0,0,24.5,10.3333333333333,60.5,14.3333333333333,200
2617,3597,2010,57,190.7,162,5.18181818181818,4.36363636363636,1058,4.5,0,0.484724102504602,0,0,0,37,0,24.5,0
58759,3598,2010,57,6.2,12.5,5.18181818181818,3.90909090909091,72,72,18,0.20031328189395,0,0,0.5,118.25,24.5,2,5.33333333333333
36178,3599,2012,61,51.3333333333333,18,6.77777777777778,5.77777777777778,0,0,0,0.283530832017143,0,220.5,0,31,40.5,6.33333333333333,144.5
130740,3600,2010,56,10.3,2,5.09090909090909,4.36363636363636,18,8,0,0.402230083679963,0,162,144.5,2.33333333333333,84.5,0,72
97836,3601,2010,53,13.7,0,4.81818181818182,4.36363636363636,12.5,40.5,162,0.22693821064428,0,220.5,50,14.9166666666667,2,25.3333333333333,0
93803,3602,2010,59,77.8,0,5.36363636363636,6.90909090909091,24.5,8,0,0.247897045352773,0,648,0,4.5,24.5,18,338
77557,3603,2010,77,71.7,50,7,9.81818181818182,128,2,0,0.16399678261309,0,0,0,0,264.5,200,0
392964,3604,2010,59,115.7,450,5.36363636363636,3.09090909090909,392,8,0,0.424469966341249,0,0,144.5,4.25,0,40.5,0
140254,3605,2012,52,21.6666666666667,128,5.77777777777778,2.66666666666667,0,0,0,0.212807745262946,2.13978095194625,60.5,0,9,84.5,40.5,12.3333333333333
160192,3606,2012,58,281.666666666667,50,6.44444444444444,8.77777777777778,0,0,0,0.275495827679912,0,578,0,3.66666666666667,2,17.3333333333333,8
